지점,지점명,일시,합계 일사량(MJ/m2)
185,고산,2022-12,179.74
185,고산,2023-01,215.08
185,고산,2023-02,304.15
185,고산,2023-03,486.89
185,고산,2023-04,519.64
185,고산,2023-05,524.98
185,고산,2023-06,511.63
185,고산,2023-07,440.79
185,고산,2023-08,654.25
185,고산,2023-09,524.14
185,고산,2023-10,495.63
185,고산,2023-11,291.43
185,고산,2023-12,187.1
185,고산,2024-01,238.77
185,고산,2024-02,214.79
185,고산,2024-03,424.11
185,고산,2024-04,461.09
185,고산,2024-05,689.65
185,고산,2024-06,472.42
185,고산,2024-07,509.22
185,고산,2024-08,686.08
185,고산,2024-09,557.96
185,고산,2024-10,391.45
185,고산,2024-11,314.95
185,고산,2024-12,234.03
185,고산,2025-01,280
185,고산,2025-02,304.65
185,고산,2025-03,450.63
185,고산,2025-04,614.35
185,고산,2025-05,567.7
185,고산,2025-06,520.74
185,고산,2025-07,701.1
185,고산,2025-08,625.15
185,고산,2025-09,503.32
185,고산,2025-10,436.71
185,고산,2025-11,331.19
185,고산,2025-12,269.9
188,성산,2019-01,0
189,서귀포,2024-04,354.18
189,서귀포,2024-05,668.73
189,서귀포,2024-06,448.08
189,서귀포,2024-07,408.43
189,서귀포,2024-08,630.73
189,서귀포,2024-09,525.36
189,서귀포,2024-10,377.22
189,서귀포,2024-11,300.94
189,서귀포,2024-12,306.98
189,서귀포,2025-01,332.51
189,서귀포,2025-02,387.1
189,서귀포,2025-03,442.46
189,서귀포,2025-04,592.32
189,서귀포,2025-05,541.9
189,서귀포,2025-06,498.61
189,서귀포,2025-07,678.75
189,서귀포,2025-08,593.86
189,서귀포,2025-09,519.45
189,서귀포,2025-10,456.11
189,서귀포,2025-11,363.29
189,서귀포,2025-12,303.59
192,진주,2016-01,211.18
192,진주,2016-02,255.74
192,진주,2016-03,314.74
192,진주,2016-04,335.06
192,진주,2016-05,435.54
192,진주,2016-06,340.18
192,진주,2016-07,360.54
192,진주,2016-08,407.34
192,진주,2016-09,222.22
192,진주,2016-10,204.38
192,진주,2016-11,194.59
192,진주,2016-12,183.97
192,진주,2017-01,226.89
192,진주,2017-02,271.29
192,진주,2017-03,338.61
192,진주,2017-04,383.93
192,진주,2017-05,453.36
192,진주,2017-06,436.31
192,진주,2017-07,403.22
192,진주,2017-08,432.23
192,진주,2017-09,384.81
192,진주,2017-10,298.72
192,진주,2017-11,279.12
192,진주,2017-12,229.46
192,진주,2018-01,193.01
192,진주,2018-02,227.1
192,진주,2018-03,284.68
192,진주,2018-04,513.19
192,진주,2018-05,555.12
192,진주,2018-06,558.28
192,진주,2018-07,616.53
192,진주,2018-08,530.28
192,진주,2018-09,376.48
192,진주,2018-10,414.24
192,진주,2018-11,293.14
192,진주,2018-12,281.93
192,진주,2019-01,343.57
192,진주,2019-02,369.72
192,진주,2019-03,530.71
192,진주,2019-04,505.62
192,진주,2019-05,714.82
192,진주,2019-06,628.71
192,진주,2019-07,522.9
192,진주,2019-08,548.18
192,진주,2019-09,380.07
192,진주,2019-10,418.61
192,진주,2019-11,332.68
192,진주,2019-12,283.57
192,진주,2020-01,278.89
192,진주,2020-02,381.28
192,진주,2020-03,546.23
192,진주,2020-04,649.95
192,진주,2020-05,624.39
192,진주,2020-06,639.16
192,진주,2020-07,373.42
192,진주,2020-08,531.29
192,진주,2020-09,417.63
192,진주,2020-10,465.88
192,진주,2020-11,326.85
192,진주,2020-12,312.07
192,진주,2021-01,319.13
192,진주,2021-02,373.17
192,진주,2021-03,507.27
192,진주,2021-04,614.28
192,진주,2021-05,615.57
192,진주,2021-06,585.49
192,진주,2021-07,590.16
192,진주,2021-08,525.26
192,진주,2021-09,369.68
192,진주,2021-10,448.81
192,진주,2021-11,329.3
192,진주,2021-12,315.56
192,진주,2022-01,353.67
192,진주,2022-02,426.8
192,진주,2022-03,478.65
192,진주,2022-04,611.62
192,진주,2022-05,759.86
192,진주,2022-06,574.17
192,진주,2022-07,595.94
192,진주,2022-08,481.28
192,진주,2022-09,443.05
192,진주,2022-10,432.77
192,진주,2022-11,335.4
192,진주,2022-12,318.29
192,진주,2023-01,336.61
192,진주,2023-02,372.12
192,진주,2023-03,510.97
192,진주,2023-04,517.99
192,진주,2023-05,543.91
192,진주,2023-06,626.31
192,진주,2023-07,448.71
192,진주,2023-08,594.4
192,진주,2023-09,438
192,진주,2023-10,468.83
192,진주,2023-11,347.9
192,진주,2023-12,281.75
192,진주,2024-01,330.49
192,진주,2024-02,282.13
192,진주,2024-03,485.03
192,진주,2024-04,477.73
192,진주,2024-05,729.93
192,진주,2024-06,615.51
192,진주,2024-07,510.84
192,진주,2024-08,672.37
192,진주,2024-09,480.33
192,진주,2024-10,373.15
192,진주,2024-11,308.49
192,진주,2024-12,323.57
192,진주,2025-01,344.51
192,진주,2025-02,418.9
192,진주,2025-03,486.49
192,진주,2025-04,597.84
192,진주,2025-05,558.59
192,진주,2025-06,618.23
192,진주,2025-07,695.17
192,진주,2025-08,597.8
192,진주,2025-09,397.5
192,진주,2025-10,339.36
192,진주,2025-11,365.55
192,진주,2025-12,306.53
202,양평,2023-01,0
203,이천,2023-01,0
216,태백,2022-08,0
216,태백,2024-04,177.75
216,태백,2024-05,677.7
216,태백,2024-06,638.7
216,태백,2024-07,474.72
216,태백,2024-08,528.49
216,태백,2024-09,375.41
216,태백,2024-10,180.8
216,태백,2024-11,7.07
216,태백,2024-12,2.06
216,태백,2025-01,225.74
216,태백,2025-02,401.35
216,태백,2025-03,424.11
216,태백,2025-04,579.96
216,태백,2025-05,596.4
216,태백,2025-06,613.17
216,태백,2025-07,637.9
216,태백,2025-08,516.57
216,태백,2025-09,331.93
216,태백,2025-10,225.76
216,태백,2025-11,318.23
216,태백,2025-12,245.41
217,정선군,2016-07,0
217,정선군,2016-09,0
217,정선군,2025-04,25.88
217,정선군,2025-05,26.06
221,제천,2022-10,0
235,보령,2024-03,390.15
235,보령,2024-04,515.68
235,보령,2024-05,685.37
235,보령,2024-06,675.72
235,보령,2024-07,469.05
235,보령,2024-08,632.79
235,보령,2024-09,491.71
235,보령,2024-10,337.34
235,보령,2024-11,295.69
235,보령,2024-12,226.64
235,보령,2025-01,260.39
235,보령,2025-02,346.8
235,보령,2025-03,498.52
235,보령,2025-04,603.04
235,보령,2025-05,552.44
235,보령,2025-06,579.25
235,보령,2025-07,674.89
235,보령,2025-08,606.89
235,보령,2025-09,382.56
235,보령,2025-10,331.3
235,보령,2025-11,317.86
235,보령,2025-12,244.96
239,세종,2021-10,0
239,세종,2023-01,130.23
239,세종,2023-02,322.51
239,세종,2023-03,515.47
239,세종,2023-04,513.1
239,세종,2023-05,604.17
239,세종,2023-06,636.17
239,세종,2023-07,471.66
239,세종,2023-08,539.98
239,세종,2023-09,426.61
239,세종,2023-10,428.58
239,세종,2023-11,285.43
239,세종,2023-12,213.06
239,세종,2024-01,257.04
239,세종,2024-02,250.71
239,세종,2024-03,462.96
239,세종,2024-04,521.87
239,세종,2024-05,704.92
239,세종,2024-06,679.58
239,세종,2024-07,474.31
239,세종,2024-08,607.05
239,세종,2024-09,480.1
239,세종,2024-10,314.76
239,세종,2024-11,292.93
239,세종,2024-12,261.6
239,세종,2025-01,268.35
239,세종,2025-02,382.71
239,세종,2025-03,470.26
239,세종,2025-04,593.77
239,세종,2025-05,573.93
239,세종,2025-06,605.46
239,세종,2025-07,650.48
239,세종,2025-08,577.93
239,세종,2025-09,375.79
239,세종,2025-10,304.5
239,세종,2025-11,329.45
239,세종,2025-12,244.03
245,정읍,2022-07,0
245,정읍,2022-08,.6
245,정읍,2024-03,59.9
245,정읍,2024-04,504.98
245,정읍,2024-05,659.81
245,정읍,2024-06,583.89
245,정읍,2024-07,414.88
245,정읍,2024-08,608.55
245,정읍,2024-09,489.44
245,정읍,2024-10,346.38
245,정읍,2024-11,293.48
245,정읍,2024-12,239.75
245,정읍,2025-01,286.24
245,정읍,2025-02,334.74
245,정읍,2025-03,484.5
245,정읍,2025-04,600.44
245,정읍,2025-05,549.9
245,정읍,2025-06,580.9
245,정읍,2025-07,597.06
245,정읍,2025-08,562.44
245,정읍,2025-09,391.36
245,정읍,2025-10,334.92
245,정읍,2025-11,329.94
245,정읍,2025-12,259.48
248,장수,2022-08,.4
251,고창군,2016-01,233.11
251,고창군,2016-02,338.27
251,고창군,2016-03,528.9
251,고창군,2016-04,526.49
251,고창군,2016-05,687.7
251,고창군,2016-06,534.54
251,고창군,2016-07,563.11
251,고창군,2016-08,600.27
251,고창군,2016-09,414.57
251,고창군,2016-10,302.32
251,고창군,2016-11,283.02
251,고창군,2016-12,224.34
251,고창군,2017-01,282.47
251,고창군,2017-02,361.61
251,고창군,2017-03,527.61
251,고창군,2017-04,595.63
251,고창군,2017-05,692.82
251,고창군,2017-06,637.83
251,고창군,2017-07,496.68
251,고창군,2017-08,556.25
251,고창군,2017-09,470.28
251,고창군,2017-10,226.69
251,고창군,2017-11,153.48
251,고창군,2017-12,116.69
251,고창군,2018-01,133.33
251,고창군,2018-02,151.91
251,고창군,2018-03,230.71
251,고창군,2018-04,271.16
251,고창군,2018-05,336.47
251,고창군,2018-06,360.35
251,고창군,2018-07,393.1
251,고창군,2018-08,341.94
251,고창군,2018-09,274.33
251,고창군,2018-10,249.84
251,고창군,2018-11,182.72
251,고창군,2018-12,149.16
251,고창군,2019-01,176.7
251,고창군,2019-02,207.53
251,고창군,2019-03,493.59
251,고창군,2019-04,481.11
251,고창군,2019-05,726.71
251,고창군,2019-06,588.59
251,고창군,2019-07,501.05
251,고창군,2019-08,553.48
251,고창군,2019-09,394.67
251,고창군,2019-10,408.85
251,고창군,2019-11,298.66
251,고창군,2019-12,242.89
251,고창군,2020-01,234.27
251,고창군,2020-02,341.61
251,고창군,2020-03,532.9
251,고창군,2020-04,661.58
251,고창군,2020-05,593.33
251,고창군,2020-06,557
251,고창군,2020-07,375.87
251,고창군,2020-08,512.86
251,고창군,2020-09,431.01
251,고창군,2020-10,439.98
251,고창군,2020-11,281.38
251,고창군,2020-12,259.65
251,고창군,2021-01,270.04
251,고창군,2021-02,338.08
251,고창군,2021-03,491.81
251,고창군,2021-04,592.86
251,고창군,2021-05,606.39
251,고창군,2021-06,600.1
251,고창군,2021-07,582.01
251,고창군,2021-08,509.17
251,고창군,2021-09,407.46
251,고창군,2021-10,417.8
251,고창군,2021-11,275.91
251,고창군,2021-12,248.68
251,고창군,2022-01,310.28
251,고창군,2022-02,371.31
251,고창군,2022-03,427.1
251,고창군,2022-04,629.67
251,고창군,2022-05,738.2
251,고창군,2022-06,566.92
251,고창군,2022-07,536.88
251,고창군,2022-08,462.24
251,고창군,2022-09,470.93
251,고창군,2022-10,462.34
251,고창군,2022-11,313.51
251,고창군,2022-12,248.36
251,고창군,2023-01,291
251,고창군,2023-02,359.74
251,고창군,2023-03,530.1
251,고창군,2023-04,503.68
251,고창군,2023-05,568.5
251,고창군,2023-06,598.48
251,고창군,2023-07,445.21
251,고창군,2023-08,572.68
251,고창군,2023-09,442.93
251,고창군,2023-10,451.45
251,고창군,2023-11,278.41
251,고창군,2023-12,191.38
251,고창군,2024-01,260.32
251,고창군,2024-02,257.1
251,고창군,2024-03,449.58
251,고창군,2024-04,509.4
251,고창군,2024-05,707.34
251,고창군,2024-06,607.9
251,고창군,2024-07,489.46
251,고창군,2024-08,618.06
251,고창군,2024-09,476.4
251,고창군,2024-10,355.14
251,고창군,2024-11,290.91
251,고창군,2024-12,244.65
251,고창군,2025-01,286.41
251,고창군,2025-02,333.6
251,고창군,2025-03,480.88
251,고창군,2025-04,614.22
251,고창군,2025-05,565.53
251,고창군,2025-06,619.99
251,고창군,2025-07,664.71
251,고창군,2025-08,579.92
251,고창군,2025-09,407.71
251,고창군,2025-10,336.24
251,고창군,2025-11,323.63
251,고창군,2025-12,259.89
252,영광군,2016-01,240.01
252,영광군,2016-02,332.5
252,영광군,2016-03,465.23
252,영광군,2016-04,504.62
252,영광군,2016-05,674.49
252,영광군,2016-06,559.2
252,영광군,2016-07,594.35
252,영광군,2016-08,619.97
252,영광군,2016-09,438.25
252,영광군,2016-10,326.59
252,영광군,2016-11,283.79
252,영광군,2016-12,227.41
252,영광군,2017-01,283.58
252,영광군,2017-02,358.05
252,영광군,2017-03,537.42
252,영광군,2017-04,608.08
252,영광군,2017-05,720.95
252,영광군,2017-06,663.68
252,영광군,2017-07,484.84
252,영광군,2017-08,569.69
252,영광군,2017-09,480.87
252,영광군,2017-10,387.06
252,영광군,2017-11,310.59
252,영광군,2017-12,224.72
252,영광군,2018-01,268.64
252,영광군,2018-02,312.77
252,영광군,2018-03,482.26
252,영광군,2018-04,582.69
252,영광군,2018-05,568.03
252,영광군,2018-06,621.39
252,영광군,2018-07,694.71
252,영광군,2018-08,593
252,영광군,2018-09,469.91
252,영광군,2018-10,450.55
252,영광군,2018-11,319.99
252,영광군,2018-12,227.47
252,영광군,2019-01,307.11
252,영광군,2019-02,345.15
252,영광군,2019-03,496.2
252,영광군,2019-04,488.01
252,영광군,2019-05,713.06
252,영광군,2019-06,597.34
252,영광군,2019-07,521.75
252,영광군,2019-08,526.82
252,영광군,2019-09,403.1
252,영광군,2019-10,413.07
252,영광군,2019-11,300.97
252,영광군,2019-12,226.54
252,영광군,2020-01,219.35
252,영광군,2020-02,324.13
252,영광군,2020-03,544.9
252,영광군,2020-04,671.4
252,영광군,2020-05,604.47
252,영광군,2020-06,569.49
252,영광군,2020-07,405.16
252,영광군,2020-08,529.35
252,영광군,2020-09,438.54
252,영광군,2020-10,447.16
252,영광군,2020-11,276.38
252,영광군,2020-12,239.62
252,영광군,2021-01,236.76
252,영광군,2021-02,325.74
252,영광군,2021-03,484.71
252,영광군,2021-04,591.49
252,영광군,2021-05,611.44
252,영광군,2021-06,638.32
252,영광군,2021-07,593.36
252,영광군,2021-08,527.01
252,영광군,2021-09,419.23
252,영광군,2021-10,424.83
252,영광군,2021-11,289.2
252,영광군,2021-12,224.85
252,영광군,2022-01,305.86
252,영광군,2022-02,365.24
252,영광군,2022-03,436.59
252,영광군,2022-04,640.84
252,영광군,2022-05,774.28
252,영광군,2022-06,575.35
252,영광군,2022-07,576.64
252,영광군,2022-08,511.58
252,영광군,2022-09,473.67
252,영광군,2022-10,467.28
252,영광군,2022-11,313.26
252,영광군,2022-12,239.64
252,영광군,2023-01,281.7
252,영광군,2023-02,354.52
252,영광군,2023-03,532.47
252,영광군,2023-04,508.42
252,영광군,2023-05,573.59
252,영광군,2023-06,578.82
252,영광군,2023-07,457.25
252,영광군,2023-08,616.01
252,영광군,2023-09,475.86
252,영광군,2023-10,448.51
252,영광군,2023-11,264.78
252,영광군,2023-12,162.98
252,영광군,2024-01,261.24
252,영광군,2024-02,248.22
252,영광군,2024-03,448.54
252,영광군,2024-04,503.34
252,영광군,2024-05,695
252,영광군,2024-06,583.2
252,영광군,2024-07,508.75
252,영광군,2024-08,617.4
252,영광군,2024-09,509.59
252,영광군,2024-10,357.56
252,영광군,2024-11,289.52
252,영광군,2024-12,231.49
252,영광군,2025-01,275.62
252,영광군,2025-02,320.51
252,영광군,2025-03,484.9
252,영광군,2025-04,626.32
252,영광군,2025-05,577.06
252,영광군,2025-06,638.04
252,영광군,2025-07,681.14
252,영광군,2025-08,602.68
252,영광군,2025-09,398.52
252,영광군,2025-10,354.87
252,영광군,2025-11,325.41
252,영광군,2025-12,241.24
253,김해시,2016-01,217.86
253,김해시,2016-02,292.08
253,김해시,2016-03,342.06
253,김해시,2016-04,385.77
253,김해시,2016-05,481.7
253,김해시,2016-06,378.37
253,김해시,2016-07,397.03
253,김해시,2016-08,445.26
253,김해시,2016-09,229.25
253,김해시,2016-10,234.15
253,김해시,2016-11,210.22
253,김해시,2016-12,209.26
253,김해시,2017-01,251.65
253,김해시,2017-02,303.59
253,김해시,2017-03,367.44
253,김해시,2017-04,442.48
253,김해시,2017-05,518.73
253,김해시,2017-06,496.42
253,김해시,2017-07,347.81
253,김해시,2017-08,383.94
253,김해시,2017-09,328.47
253,김해시,2017-10,244.06
253,김해시,2017-11,246.49
253,김해시,2017-12,220.49
253,김해시,2018-01,236.4
253,김해시,2018-02,274.57
253,김해시,2018-03,349.76
253,김해시,2018-04,477.61
253,김해시,2018-05,469.78
253,김해시,2018-06,473.64
253,김해시,2018-07,541.8
253,김해시,2018-08,462
253,김해시,2018-09,295.84
253,김해시,2018-10,330.27
253,김해시,2018-11,263.82
253,김해시,2018-12,229.79
253,김해시,2019-01,286.27
253,김해시,2019-02,298.88
253,김해시,2019-03,447.29
253,김해시,2019-04,421.53
253,김해시,2019-05,599.09
253,김해시,2019-06,502.36
253,김해시,2019-07,384.13
253,김해시,2019-08,452.18
253,김해시,2019-09,329.33
253,김해시,2019-10,331.06
253,김해시,2019-11,265.15
253,김해시,2019-12,240.14
253,김해시,2020-01,221.01
253,김해시,2020-02,345.92
253,김해시,2020-03,527.17
253,김해시,2020-04,633.67
253,김해시,2020-05,616.94
253,김해시,2020-06,632.67
253,김해시,2020-07,370.79
253,김해시,2020-08,526.6
253,김해시,2020-09,409.33
253,김해시,2020-10,434.75
253,김해시,2020-11,317.81
253,김해시,2020-12,312.47
253,김해시,2021-01,318.7
253,김해시,2021-02,370.4
253,김해시,2021-03,500.73
253,김해시,2021-04,608.97
253,김해시,2021-05,578.08
253,김해시,2021-06,580.45
253,김해시,2021-07,571.93
253,김해시,2021-08,460.1
253,김해시,2021-09,350.11
253,김해시,2021-10,393.95
253,김해시,2021-11,317.98
253,김해시,2021-12,317.33
253,김해시,2022-01,353.8
253,김해시,2022-02,432.85
253,김해시,2022-03,468.92
253,김해시,2022-04,584.29
253,김해시,2022-05,770.14
253,김해시,2022-06,530.38
253,김해시,2022-07,572.46
253,김해시,2022-08,472.34
253,김해시,2022-09,426.46
253,김해시,2022-10,433.42
253,김해시,2022-11,335.38
253,김해시,2022-12,308.54
253,김해시,2023-01,338.22
253,김해시,2023-02,358.96
253,김해시,2023-03,498.64
253,김해시,2023-04,544.37
253,김해시,2023-05,553.01
253,김해시,2023-06,576.78
253,김해시,2023-07,470.92
253,김해시,2023-08,536.35
253,김해시,2023-09,411.75
253,김해시,2023-10,450.08
253,김해시,2023-11,334.77
253,김해시,2023-12,270.49
253,김해시,2024-01,314.89
253,김해시,2024-02,261.94
253,김해시,2024-03,468.45
253,김해시,2024-04,486.81
253,김해시,2024-05,702.43
253,김해시,2024-06,561.95
253,김해시,2024-07,488.66
253,김해시,2024-08,620.25
253,김해시,2024-09,448.68
253,김해시,2024-10,326.77
253,김해시,2024-11,266.87
253,김해시,2024-12,293.19
253,김해시,2025-01,314.98
253,김해시,2025-02,389.21
253,김해시,2025-03,428.32
253,김해시,2025-04,551.86
253,김해시,2025-05,554.27
253,김해시,2025-06,529.74
253,김해시,2025-07,640.96
253,김해시,2025-08,558.35
253,김해시,2025-09,390.21
253,김해시,2025-10,304.94
253,김해시,2025-11,342.52
253,김해시,2025-12,257.57
254,순창군,2016-01,283.79
254,순창군,2016-02,408.42
254,순창군,2016-03,581.2
254,순창군,2016-04,604.68
254,순창군,2016-05,740.21
254,순창군,2016-06,578.1
254,순창군,2016-07,650.96
254,순창군,2016-08,724.95
254,순창군,2016-09,447.81
254,순창군,2016-10,358.09
254,순창군,2016-11,329.63
254,순창군,2016-12,292.44
254,순창군,2017-01,342.63
254,순창군,2017-02,427.21
254,순창군,2017-03,568.8
254,순창군,2017-04,660.22
254,순창군,2017-05,758.28
254,순창군,2017-06,715.7
254,순창군,2017-07,551.12
254,순창군,2017-08,614.39
254,순창군,2017-09,555.44
254,순창군,2017-10,432.7
254,순창군,2017-11,375.95
254,순창군,2017-12,266.1
254,순창군,2018-01,200.47
254,순창군,2018-02,226.86
254,순창군,2018-03,320.25
254,순창군,2018-04,358.97
254,순창군,2018-05,390.48
254,순창군,2018-06,415.62
254,순창군,2018-07,432.87
254,순창군,2018-08,384.86
254,순창군,2018-09,296.28
254,순창군,2018-10,281.45
254,순창군,2018-11,206.09
254,순창군,2018-12,192.39
254,순창군,2019-01,224.94
254,순창군,2019-02,234
254,순창군,2019-03,334.52
254,순창군,2019-04,331.56
254,순창군,2019-05,467.77
254,순창군,2019-06,400.55
254,순창군,2019-07,339.97
254,순창군,2019-08,358.98
254,순창군,2019-09,261.32
254,순창군,2019-10,274.36
254,순창군,2019-11,219.99
254,순창군,2019-12,229.31
254,순창군,2020-01,229.92
254,순창군,2020-02,348.87
254,순창군,2020-03,536.81
254,순창군,2020-04,657.01
254,순창군,2020-05,619.5
254,순창군,2020-06,583.74
254,순창군,2020-07,363.01
254,순창군,2020-08,481.41
254,순창군,2020-09,417.91
254,순창군,2020-10,450.82
254,순창군,2020-11,294.73
254,순창군,2020-12,287.25
254,순창군,2021-01,293.78
254,순창군,2021-02,345.08
254,순창군,2021-03,494.89
254,순창군,2021-04,608
254,순창군,2021-05,598.1
254,순창군,2021-06,630.03
254,순창군,2021-07,586.3
254,순창군,2021-08,496.12
254,순창군,2021-09,422.61
254,순창군,2021-10,428.75
254,순창군,2021-11,284.66
254,순창군,2021-12,270.08
254,순창군,2022-01,321.76
254,순창군,2022-02,396.07
254,순창군,2022-03,442.3
254,순창군,2022-04,619.01
254,순창군,2022-05,774.66
254,순창군,2022-06,566.79
254,순창군,2022-07,546.04
254,순창군,2022-08,460.11
254,순창군,2022-09,467.73
254,순창군,2022-10,473
254,순창군,2022-11,319.75
254,순창군,2022-12,252.61
254,순창군,2023-01,316.74
254,순창군,2023-02,367.42
254,순창군,2023-03,533.91
254,순창군,2023-04,512.27
254,순창군,2023-05,570.34
254,순창군,2023-06,613.42
254,순창군,2023-07,454.9
254,순창군,2023-08,599.42
254,순창군,2023-09,443.9
254,순창군,2023-10,448.65
254,순창군,2023-11,301.8
254,순창군,2023-12,224.51
254,순창군,2024-01,284.2
254,순창군,2024-02,263.2
254,순창군,2024-03,470.63
254,순창군,2024-04,515.2
254,순창군,2024-05,728.5
254,순창군,2024-06,603
254,순창군,2024-07,483.26
254,순창군,2024-08,654.37
254,순창군,2024-09,513.02
254,순창군,2024-10,366.19
254,순창군,2024-11,293.83
254,순창군,2024-12,258.49
254,순창군,2025-01,305.43
254,순창군,2025-02,368.57
254,순창군,2025-03,503.24
254,순창군,2025-04,630.05
254,순창군,2025-05,587.22
254,순창군,2025-06,635.21
254,순창군,2025-07,666.84
254,순창군,2025-08,572.17
254,순창군,2025-09,401.84
254,순창군,2025-10,363.68
254,순창군,2025-11,340.03
254,순창군,2025-12,282.65
255,북창원,2016-01,258.38
255,북창원,2016-02,350.92
255,북창원,2016-03,423.28
255,북창원,2016-04,465.53
255,북창원,2016-05,587.56
255,북창원,2016-06,443.02
255,북창원,2016-07,467.82
255,북창원,2016-08,513.41
255,북창원,2016-09,286.5
255,북창원,2016-10,283.91
255,북창원,2016-11,255.21
255,북창원,2016-12,245.23
255,북창원,2017-01,294.4
255,북창원,2017-02,358.13
255,북창원,2017-03,449.25
255,북창원,2017-04,524.06
255,북창원,2017-05,619.57
255,북창원,2017-06,591.02
255,북창원,2017-07,473.54
255,북창원,2017-08,473.69
255,북창원,2017-09,419.39
255,북창원,2017-10,312.65
255,북창원,2017-11,306.83
255,북창원,2017-12,263.3
255,북창원,2018-01,216.63
255,북창원,2018-02,255.52
255,북창원,2018-03,323.27
255,북창원,2018-04,370.17
255,북창원,2018-05,379.22
255,북창원,2018-06,374.06
255,북창원,2018-07,378.11
255,북창원,2018-08,322.23
255,북창원,2018-09,211.8
255,북창원,2018-10,261.43
255,북창원,2018-11,190.8
255,북창원,2018-12,167
255,북창원,2019-01,201.42
255,북창원,2019-02,226.37
255,북창원,2019-03,320.31
255,북창원,2019-04,312.53
255,북창원,2019-05,434.56
255,북창원,2019-06,358.68
255,북창원,2019-07,290.87
255,북창원,2019-08,310.71
255,북창원,2019-09,222.58
255,북창원,2019-10,316.85
255,북창원,2019-11,271.74
255,북창원,2019-12,239.46
255,북창원,2020-01,227.32
255,북창원,2020-02,334.22
255,북창원,2020-03,525.79
255,북창원,2020-04,646.59
255,북창원,2020-05,614.27
255,북창원,2020-06,633.28
255,북창원,2020-07,356.27
255,북창원,2020-08,539.3
255,북창원,2020-09,404.07
255,북창원,2020-10,454.37
255,북창원,2020-11,315.26
255,북창원,2020-12,305.68
255,북창원,2021-01,314.82
255,북창원,2021-02,368.87
255,북창원,2021-03,507.71
255,북창원,2021-04,604.51
255,북창원,2021-05,593.58
255,북창원,2021-06,569.4
255,북창원,2021-07,567.38
255,북창원,2021-08,478.25
255,북창원,2021-09,351.84
255,북창원,2021-10,425.91
255,북창원,2021-11,325.27
255,북창원,2021-12,312.84
255,북창원,2022-01,349.37
255,북창원,2022-02,434.2
255,북창원,2022-03,467.75
255,북창원,2022-04,595.3
255,북창원,2022-05,749.1
255,북창원,2022-06,545.93
255,북창원,2022-07,541.36
255,북창원,2022-08,458.39
255,북창원,2022-09,413.17
255,북창원,2022-10,437.18
255,북창원,2022-11,315.49
255,북창원,2022-12,292.12
255,북창원,2023-01,323.18
255,북창원,2023-02,349.64
255,북창원,2023-03,483.26
255,북창원,2023-04,522.21
255,북창원,2023-05,510.2
255,북창원,2023-06,578.91
255,북창원,2023-07,425.24
255,북창원,2023-08,505.79
255,북창원,2023-09,402.88
255,북창원,2023-10,436.12
255,북창원,2023-11,324.89
255,북창원,2023-12,259.59
255,북창원,2024-01,306.99
255,북창원,2024-02,265.31
255,북창원,2024-03,461.62
255,북창원,2024-04,475.91
255,북창원,2024-05,703.11
255,북창원,2024-06,540.5
255,북창원,2024-07,508.75
255,북창원,2024-08,584.22
255,북창원,2024-09,434.73
255,북창원,2024-10,351.45
255,북창원,2024-11,283.41
255,북창원,2024-12,301.99
255,북창원,2025-01,322.22
255,북창원,2025-02,403.12
255,북창원,2025-03,470.99
255,북창원,2025-04,553.69
255,북창원,2025-05,548.17
255,북창원,2025-06,544.45
255,북창원,2025-07,612.36
255,북창원,2025-08,491.41
255,북창원,2025-09,347.79
255,북창원,2025-10,289.52
255,북창원,2025-11,312.47
255,북창원,2025-12,254.68
257,양산시,2016-01,202.93
257,양산시,2016-02,266.1
257,양산시,2016-03,328.98
257,양산시,2016-04,368.46
257,양산시,2016-05,453.08
257,양산시,2016-06,356.83
257,양산시,2016-07,381.54
257,양산시,2016-08,423
257,양산시,2016-09,234.78
257,양산시,2016-10,216.06
257,양산시,2016-11,198.08
257,양산시,2016-12,193.76
257,양산시,2017-01,233.51
257,양산시,2017-02,287.21
257,양산시,2017-03,348.43
257,양산시,2017-04,405.18
257,양산시,2017-05,473.51
257,양산시,2017-06,458.81
257,양산시,2017-07,378.7
257,양산시,2017-08,368.58
257,양산시,2017-09,324.27
257,양산시,2017-10,253.54
257,양산시,2017-11,246.61
257,양산시,2017-12,208.66
257,양산시,2018-01,176.1
257,양산시,2018-02,201.55
257,양산시,2018-03,251.44
257,양산시,2018-04,288.76
257,양산시,2018-05,291.43
257,양산시,2018-06,285.57
257,양산시,2018-07,260.05
257,양산시,2018-08,220.88
257,양산시,2018-09,206.95
257,양산시,2018-10,259.48
257,양산시,2018-11,194.34
257,양산시,2018-12,168.36
257,양산시,2019-01,206.07
257,양산시,2019-02,224
257,양산시,2019-03,308.24
257,양산시,2019-04,299.76
257,양산시,2019-05,402.2
257,양산시,2019-06,339.22
257,양산시,2019-07,277.4
257,양산시,2019-08,307.71
257,양산시,2019-09,229.18
257,양산시,2019-10,244.66
257,양산시,2019-11,195.02
257,양산시,2019-12,174.1
257,양산시,2020-01,161.71
257,양산시,2020-02,306.41
257,양산시,2020-03,517.21
257,양산시,2020-04,617.97
257,양산시,2020-05,598.23
257,양산시,2020-06,608.82
257,양산시,2020-07,390.49
257,양산시,2020-08,549.95
257,양산시,2020-09,416.03
